"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"535125059963482113","","","2014-11-19 17:38:51 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","California's 26th congressional district Wikipedia article edited anonymously from US House of Representatives http://t.co/bN9mY1Z9ee","","","","http://en.wikipedia.org/w/index.php?diff=634566027&oldid=624870945"
"534840032516141057","","","2014-11-18 22:46:15 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Менендес, Роберт Wikipedia article edited anonymously from US House of Representatives http://t.co/RPLCNOdWKD","","","","http://ru.wikipedia.org/w/index.php?diff=66868272&oldid=66526088"
"534838044470571009","","","2014-11-18 22:38:21 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Malcolm Burger Wikipedia article edited anonymously from US Senate http://t.co/S3KWjUNb9x","","","","http://en.wikipedia.org/w/index.php?diff=634443540&oldid=491906163"
"534800489637240834","","","2014-11-18 20:09:07 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Flores Wikipedia article edited anonymously from US House of Representatives http://t.co/NxhI2JVKSD","","","","http://en.wikipedia.org/w/index.php?diff=634422937&oldid=634422613"
"534799906020790272","","","2014-11-18 20:06:48 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Bill Flores Wikipedia article edited anonymously from US House of Representatives http://t.co/rbYaYAkxVA","","","","http://en.wikipedia.org/w/index.php?diff=634422613&oldid=619235916"
"534098257878978560","532922244557991936","2613454796","2014-11-16 21:38:42 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@gccaedits love that idea ; I just added my archive here https://t.co/wpbhNa4RZP","","","","https://github.com/edsu/congressedits-archive"
"534094318664155137","","","2014-11-16 21:23:03 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @gccaedits: Periodically I will request my Twitter archive and deposit it here (https://t.co/SMqWz8P4e0). It is public domain, so have a…","532922244557991936","2613454796","2014-11-13 15:45:38 +0000","https://github.com/ruebot/gccaedits_data,https://github.com/ruebot/gccaedits_data"
"533365970820399104","","","2014-11-14 21:08:51 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Love Games: Bad Girls Need Love Too Wikipedia article edited anonymously from US Senate http://t.co/dwLQqssYGI","","","","http://en.wikipedia.org/w/index.php?diff=633858047&oldid=633025846"
"533318659779731456","","","2014-11-14 18:00:51 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Federal Emergency Management Agency Wikipedia article edited anonymously from US Senate http://t.co/FynfU3BnGB","","","","http://en.wikipedia.org/w/index.php?diff=633835948&oldid=633835852"
"533318505710366720","","","2014-11-14 18:00:15 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Federal Emergency Management Agency Wikipedia article edited anonymously from US Senate http://t.co/WZqQV0lorZ","","","","http://en.wikipedia.org/w/index.php?diff=633835852&oldid=633828351"
"532963084218806272","","","2014-11-13 18:27:55 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Party leaders of the United States Senate Wikipedia article edited anonymously from US Senate http://t.co/WIX7C9opKT","","","","http://en.wikipedia.org/w/index.php?diff=633697627&oldid=633695522"
"532561534459715584","","","2014-11-12 15:52:18 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","List of freshman class members of the 114th Uni Wikipedia article edited anonymously from US House of Representatives http://t.co/49UMCq64x6","","","","http://en.wikipedia.org/w/index.php?diff=633537159&oldid=633468839"
"532074798914863104","","","2014-11-11 07:38:12 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/TdvDpoAwKZ","","","","http://en.wikipedia.org/w/index.php?diff=633350753&oldid=633350673"
"532074474166706177","","","2014-11-11 07:36:54 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Talk:Star Wars: The Force Awakens Wikipedia article edited anonymously from US Senate http://t.co/qbcRhc1qyV","","","","http://en.wikipedia.org/w/index.php?diff=633350673&oldid=633313281"
"531910921321340928","","","2014-11-10 20:47:00 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Jeff Miller (Florida politician) Wikipedia article edited anonymously from US House of Representatives http://t.co/DPlbSLjrgc","","","","http://en.wikipedia.org/w/index.php?diff=633278096&oldid=632522073"
"531891926157361152","","","2014-11-10 19:31:31 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","José M. Hernández (astronaut) Wikipedia article edited anonymously from US House of Representatives http://t.co/dxYdqroDwW","","","","http://en.wikipedia.org/w/index.php?diff=633268590&oldid=633216213"
"531823125176922112","","","2014-11-10 14:58:08 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Morgan Griffith Wikipedia article edited anonymously from US House of Representatives http://t.co/LZ3uRvgq6n","","","","http://en.wikipedia.org/w/index.php?diff=633235030&oldid=632826394"
"531237596316590080","","2836032643","2014-11-09 00:11:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@plzrevisit https://t.co/hOyywQg6Rj","","","","https://upload.wikimedia.org/wikipedia/commons/4/4f/US_Capitol_west_side.JPG"
